3	טוּב	good things|goods|goodness
3	לוּן	lodge|pass the night|abide
3	סָרַר	be stubborn|rebellious
3	אָבִיר	strong|the Strong
3	חַטָּא	sinful|sinners
3	חָמַד	desire|take pleasure in
3	עָלֶה	leaf|leafage
3	כָּתַת	beat|crush by beating
3	פְּלִשְׁתִּי	Philistine
3	מֶרְכָּבָה	chariot
3	רוּם	height|haughtiness
3	אַלּוֹן	oak
3	לַ֫חַשׁ	a whispering|charming
3	פְּאֵר	head-dress|turban|ornament
3	צָנִיף	turban
3	קָרְחָה	baldness|bald spot
3	מַת	male|man
3	שֶׁ֫בַע	seven
3	צֹאָה	filth
3	מָטַר	rain
3	שִׁיר	sing
3	מַדּוּעַ	wherefore?
3	נֶ֫טַע	plantation|planting|plant
3	שַׁמָּה	waste|appalment
3	עֶשֶׂר	ten
3	צֶ֫מֶד	couple|pair
3	נֶ֫שֶׁף	twilight|twilight-breeze
3	תֹּף	timbrel|tambourine
3	מִשְׁתֶּה	feast|drink
3	רָעָב	famine|hunger
3	צָמָא	thirst
3	חֶ֫בֶל	cord|territory|band
3	עֲגָלָה	cart|rolling
3	חוּשׁ	haste|make haste
3	חָרָה	burn|be kindled
3	אֵזוֹר	waistcloth
3	חָלָץ	loins
3	נָתַק	pull|draw|tear away|apart|off
3	נַ֫עַל	sandal|shoe
3	חֵץ	arrow
3	כְּפִיר	young lion
3	דָּמָה	cease|cause to cease|cut off|destroy
3	שָׁעַע	be smeared over|blinded
3	קָרָא	encounter|befall
3	חֶמְאָה	curd
3	עָצוּם	mighty|numerous
3	רָעַע	break
3	פַּח	bird-trap
3	חָתַם	seal|affix seal|seal up
3	אוֹב	skin-bottle|necromancer
3	אֲפֵלָה	darkness|gloominess|calamity
3	סֹ֫בֶל	burden
3	מִדְיָן	
3	פֶּ֫לֶא	wonder|unusual|extraordinary
3	מַרְבֶה	
3	אַגְמֹן	rush|bulrush
3	חָנֵף	profane|irreligious
3	עָמָל	trouble|labor|toil
3	פְּקֻדָּה	oversight|mustering|visitation|store
3	אַסִּיר	prisoners
3	בַּז	spoiling|robbery|spoil|booty
3	אַרְפַּד	
3	שָׁסָה	spoil|plunder
3	אָבִּיר	mighty|valiant
3	בֵּיצָה	egg
3	יָקַד	be kindled|burn
3	מִסְפָּר	number|tale
3	חָרַץ	cut|sharpen|decide
3	שׁוֹט	scourge|whip
3	אַדִּיר	majestic
3	נֵ֫צֶר	sprout|shoot
3	מַרְאֶה	sight|appearance|vision
3	מִישׁוֹר	level place|uprightness
3	קָטֹן	small|insignificant
3	עֵילָם	Elam
3	אַרְבַּע	four
3	חָרַם	ban|devote|exterminate
3	צִיר	pang|writhing
3	חֵ֫בֶל	pain|pang
3	כּוֹכָב	star
3	רָעַשׁ	quake|shake
3	צִי	a wild beast|desert-dweller|crier|yelper
3	יַעֲנָה	greed|ostrich
3	לָוָה	join|be joined
3	נָחַל	get|take as a possession
3	שָׁבָה	take captive
3	רָדָה	have dominion|rule|dominate
3	חָשַׂךְ	withhold|refrain
3	רְפָאִים	shades|ghosts
3	תּוֹלֵעָה	worm
3	יַרְכָה	flank|side|extreme parts|recesses
3	הָרַס	throw down|break|tear down
3	לְבוּשׁ	garment|clothing|raiment
3	בֶּ֫טַח	security
3	חָסָה	seek refuge
3	חָגַר	gird|gird on|gird oneself
3	גָּג	roof|top
3	חֶשְׁבּוֹן	
3	שְׁלִישִׁי	third
3	דֶּ֫שֶׁא	grass
3	צֹ֫הַר	midday|noon
3	תָּמַם	be complete|finished
3	הָלַם	strike|hammer|strike down
3	דִּמְעָה	tears
3	שָׁלֹשׁ	a three|triad
3	כַּבִּיר	great|mighty|much
3	עֵ֫דֶר	flock|herd
3	מִבְצָר	fortification
3	דָּלַל	hang|be low|languish
3	מוֹץ	chaff|chaff
3	חֵ֫לֶק	portion|tract|territory
3	גּוֹרָל	lot
3	מְבוּסָה	down-treading|subjugation
3	שֹׁפָר	horn
3	טַל	night-mist|dew
3	עַ֫יִט	bird|s|of prey|scream
3	אָרַג	weave
3	צֹ֫עַן	Tanis
3	נָשָׁא	beguile|deceive
3	יָחֵף	barefoot
3	חָזוּת	vision|conspicuousness
3	אֲנָחָה	sighing|groaning
3	שֻׁלְחָן	table
3	מָגֵן	shield
3	גָּמָל	camel
3	מָרַר	be bitter
3	שָׁחַט	slaughter|beat
3	מִשְׁכָּן	dwelling-place|tabernacle
3	חִלְקִיָּהוּ	my portion is
3	מַשָּׂא	load|burden|lifting|bearing|tribute
3	כִּתִּי	Cypriotes
3	סָחַר	go around|about|travel about in
3	צִידוֹן	Sidôn
3	שֵׁ֫מַע	hearing|report
3	שִׁבְעִים	seventy
3	סָבַב	turn about|go around|surround
3	שׇׂבְעָה	satiety
3	פּוּץ	be dispersed|scattered
3	גְּבֶ֫רֶת	
3	פַּ֫חַת	pit
3	מוֹסָד	foundation
3	חַמָּה	heat|sun
3	מָחָה	wipe|wipe out
3	מֵישָׁר	evenness|uprightness|equity
3	נָכֹחַ	straight|right|straightness
3	קִיץ	awake
3	חָזָק	strong|stout|mighty
3	אוֹר	be|become light
3	בָּרָד	hail
3	שָׁגָה	go astray|err
3	לִיץ	scorn
3	שָׁוָה	be even|smooth|agree with|be like|resemble
3	קֶ֫צַח	black cumin
3	כַּמֹּן	cummin
3	דָּקַק	crush|pulverize|thresh|be fine
3	פָּלָא	be surpassing|extraordinary
3	סְעָרָה	tempest|storm-wind
3	מִצְוָה	commandment
3	מַסֵּכָה	molten metal|image|libation
3	הֶ֫בֶל	vapour|breath
3	רִיק	emptiness|vanity
3	עֹ֫שֶׁק	oppression|extortion
3	חֶ֫רֶשׂ	earthenware|earthen vessel|sherd|potsherd
3	אֶ֫שֶׁר	happiness|blessedness
3	זָרָה	scatter|fan|winnow|cause to fly|scatter|winnow
3	שָׁרוֹן	Sharon
3	נָעַר	shake|shake out|off
3	בֶ֫צַע	gain made by violence|unjust gain|profit
3	תָּמַךְ	grasp|support|attain
3	קֶ֫צֶף	wrath
3	תְּאֵנָה	fig-tree|fig
3	הָפַךְ	turn|overturn
3	הֵן	
3	עָדַר	be lacking|fail
3	צִיָּה	dryness|drought
3	בֶ֫רךְ	knee
3	אָמֵץ	be stout|strong|bold|alert
3	נָשַׂג	reach|overtake
3	סֹפֵר	enumerator|muster-officer|secretary|scribe
3	יוֹאָח	is brother
3	חָרֵשׁ	be silent|dumb|speechless|be deaf
3	קָרַע	tear
3	אוּלַי	
3	בָזָה	despise
3	מֵאָה	hundred
3	דֳּמִי	cessation|quiet|pause|rest
3	יֶ֫תֶר	remainder|excellence|excess
3	עֶ֫צֶם	bone|substance|self
3	יוֹנָה	dove
3	גֵּו	back
3	סָרִיס	eunuch
3	בִּקְעָה	valley|plain
3	חֵיק	bosom
3	נָהַל	lead|guide to a watering-place|and cuase to rest there|bring to a station|place of rest|lead|guide|refresh
3	תְּבוּנָה	understanding
3	רָקַע	beat|stamp|beat out|spread out
3	קָצָה	end
3	רוּץ	run
3	שָׂכַל	be prudent
3	נֶ֫סֶךְ	drink-offering
3	אָפַק	hold|be strong
3	סָבִיב	circuit|round about
3	מַעֲרָב	west|set
3	לְבֹנָה	frankincense
3	נָזַל	flow|trickle|drop|distil
3	חֲצִי	half
3	אֵ֫פֶר	ashes|light|flying
3	דֶּ֫לֶת	door
3	תְּשׁוּעָה	deliverance|salvation
3	נְעוּרִים	youth|early life
3	צָמֵא	be thirsty
3	כַּלָה	daughter-in-law|bride
3	בָּלָה	become old and worn out
3	אַתְּ	thou
3	חָמָס	violence|wrong
3	גּוּר	stir up strife|quarrel
3	בָּדַל	be divided|separate
3	כֶּ֫לֶב	dog|dog
3	זָבַח	slaughter for sacrifice
3	אָבֵל	mourning|mourner
3	צוּם	abstain from food|fast
3	מוֹטָה	pole|bar
3	זָרַח	rise|come forth
3	מַטָּע	place|act of planting|plantation
3	חֲזִיר	swine|boar
2	חָזוֹן	vision
2	יוֹתָם	is perfect
2	חַבּוּרָה	stripe|blow
2	רָכַךְ	be tender|weak|soft
2	מַהְפֵּכָה	overthrow
2	סֻכָּה	thicket|booth
2	מְלוּנָה	lodge|hut
2	מְרִיא	fatling|fatlings
2	פַּר	young bull|steer
2	חָצֵר	enclosure|court
2	מִקְרָא	convocation|convoking|reading
2	עָלַם	conceal
2	רָחַץ	wash|wash off|away|bathe
2	שֶׁ֫לֶג	snow
2	צֶ֫מֶר	wool
2	מְלֵאָה	fulness|full produce
2	סִיג	a moving back|away|dross
2	חָבֵר	united|associate|companion
2	אַ֫יִל	terebinth
2	אֵלָה	terebinth
2	מַזְמֵרָה	pruning-knife
2	עָנַן	practise soothsaying
2	נָכְרִי	foreign|alien
2	קֵ֫צֶה	end
2	גַּבְהוּת	haughtiness
2	בָּשָׁן	smooth|Bashan
2	מְעָרָה	cave
2	מִשְׁעָן	support|staff
2	קָסַם	practise divination
2	תַּעֲלוּלִים	wantonness|caprice
2	קָלָה	be lightly esteemed|dishonoured
2	תָּפַשׂ	lay hold of|wield
2	נָצַב	take one's stand|stand
2	טָחַן	grind
2	גָּרוֹן	neck|throat
2	גִּלָּיוֹן	table|tablet
2	בֹּ֫שֶׂם	spice|balsam|balsam-tree
2	מַק	decay|rottenness
2	יֳפִי	beauty
2	אָנָה	mourn
2	פֶּ֫תַח	opening|doorway|entrance
2	רַק	
2	צֶ֫מַח	sprout|growth
2	מָכוֹן	fixed|established place|foundation
2	עָנָן	cloud-mass|cloud
2	יָדִיד	beloved
2	שִׁירָה	song
2	סָקַל	stone|be put to death by stoning|free from stones
2	יֶ֫קֶב	wine-vat|wine-press
2	עֵנָב	grape|s
2	בְּאֻשִׁים	stinking|worthless|wild grapes
2	פָּרַץ	break through
2	עָדַר	hoe|it|shall not be hoed|used to be hoed with the hoe
2	חֹ֫מֶר	homer
2	שָׁכַם	start|rise|early
2	אָחַר	to remain behind|delay|tarry
2	נֵ֫בֶל	harp|lute|guitar
2	חָלִיל	flute|pipe
2	חֹק	something prescribed|a statute|due
2	מָתוֹק	sweet|sweetness
2	מָסַךְ	mix|produce by mixing
2	חֲשַׁשׁ	chaff
2	רָפָה	sink|relax
2	פֶּ֫רַח	bud|sprout
2	אָבָק	dust
2	נְבֵלָה	carcass|corpse
2	שָׁרַק	hiss|whistle|pipe
2	מְהֵרָה	haste|speed|hastily|quickly
2	נוּם	be drowsy|slumber
2	גַּלְגַּל	wheel|whirl|whirlwind
2	לָבִיא	lion|lioness
2	שָׁאַג	roar
2	נָהַם	growl|groan
2	טֶ֫רֶף	prey|food|leaf
2	חָשַׁךְ	be|grow dark
2	שָׂרָף	seraphim
2	שֵׁשׁ	six
2	מַצֵּבָה	pillar|maṣṣēbā|stump
2	תְּעָלָה	water-course
2	עֶלְיוֹן	
2	כָּבַס	tread|wash
2	קוּץ	feel a loathing|abhorrence|sickening dread
2	הָרָה	pregnant
2	??	??
2	עִמָּנוּאֵל	Immanuēl|with us is God
2	דְּבַשׁ	honey
2	נַעֲצוּץ	thorn-bush
2	זָקָן	chin|beard
2	מַהֵר שָׁלָל חָשׁ בַּז	Swift|booty|speedy|prey
2	יָסַר	discipline|chasten|admonish
2	קֶ֫שֶׁר	conspiracy
2	מוֹרָא	fear
2	מִכְשׁוֹל	a stumbling|means|occasion of stumbling|stumbling-block
2	יָקֹשׁ	lay a bait|lure|lay snares
2	צָרַר	bind|tie up|be restricted|narrow|scant|cramped
2	תְּעוּדָה	testimony|attestation
2	מוֹפֵת	wonder|sign|portent
2	יִדְּעֹנִי	familiar spirit|knowing|wise|intimate acquaintance
2	חֲשֵׁכָה	darkness
2	צוּקָה	pressure|distress
2	נָגַהּ	shine
2	רַ֫עַשׁ	quaking|shaking
2	גָּלַל	roll|roll away
2	שְׂרֵפָה	burning
2	מַאֲכֹ֫לֶת	fuel
2	מִשְׂרָה	rule|dominion
2	גֹּ֫דֶל	greatness
2	לְבֵנָה	brick|tile
2	סָכַךְ	overshadow|screen|cover
2	כִּפָּה	branch|frond
2	נְבָלָה	senselessness|disgrace
2	יָצַת	kindle|burn
2	סְבַךְ	thicket
2	חָמַל	spare
2	גָּזַר	cut|divide
2	שְׂמֹאל	the left
2	מְנַשֶּׁה	Manasseh
2	שׁוֹאָה	devastation|ruin|waste
2	שָׁלַל	spoil|plunder
2	עָצָב	idol
2	בָּצַע	cut off|break off|gain by violence
2	גְּבוּלָה	border|boundary
2	עָתִיד	ready|prepared
2	קֵן	nest
2	מִשְׁמָן	fatness
2	יְקוֹד	a burning
2	חוֹל	sand|whirling
2	כָּלָה	completion|complete destruction|consumption|annihilation
2	מַעֲבָרָה	ford|pass|passing
2	קוֹמָה	height
2	גֶּ֫זַע	stock|stem
2	יִשַׁי	
2	זְאֵב	wolf
2	עֵ֫גֶל	calf|rolling|circling
2	דֹּב	bear
2	תֶּ֫בֶן	straw
2	שָׁעַע	sport|take delight in|delight
2	חֻר	
2	צִפְעוֹנִי	viper
2	דֵּעָה	knowledge
2	שֵׁנִי	second
2	דָּחָה	push|thrust
2	נָפַץ	disperse| be scattered
2	מַעְיָן	spring
2	דְּמוּת	likeness|similitude
2	בָּהַל	
2	תָּמַהּ	be astounded|dumbfounded
2	חָרוֹן	anger
2	יָרֵחַ	moon
2	יָקַר	be precious|prized|appraised
2	רָטַשׁ	dash in pieces
2	מָדַי	Medes|Media
2	שָׂעִיר	satyr|demon|he-goat’s
2	אִי	jackal|howler
2	עֹ֫נֶג	dantiness|exquisite delight
2	שִׁפְחָה	maid|maid-servant
2	מָשַׁל	represent|be like
2	יָצַע	lay|spread
2	מְכַסֶּה	covering
2	תַּעָב	
2	קִפֹּד	porcupine|rolling|together
2	פְּלֶ֫שֶׁת	Philistia
2	שָׂרָף	serpent
2	מוּג	melt
2	רְחוֹב	broad open place|plaza
2	אֶלְעָלֵא	God doth ascend
2	חָלַץ	equip
2	בְּרִיחַ	bar
2	עֲרָבָה	poplar
2	נָקַף	go around
2	יְלָלָה	howling
2	דִּיבֹן	
2	כַּר	he-lamb|battering-ram
2	סֶ֫לַע	
2	אָפֵס	cease|fail|come to an end
2	בַּד	
2	??	??
2	קִיר	
2	שְׁדֵמָה	field
2	שְׂבָם	
2	יַעְזֵר	
2	קַ֫יִץ	summer|summer-fruit
2	הֵידָד	shout|shouting|cheer
2	שָׂכִיר	hired
2	קָמָה	standing grain
2	שִׁבֹּ֫לֶת	ear
2	קָצַר	reap|harvest
2	לָקַט	pick|gather up|glean
2	עֹלֵלוֹת	gleaning|going over a second time
2	נֹ֫קֶף	striking off
2	זַ֫יִת	olive-tree|olive
2	אָמִיר	top|summit
2	אֲשֵׁרָה	Ashera
2	חַמָּן	sun-pillar
2	כְּאֵב	pain
2	גָּעַר	rebuke
2	צִיר	envoy|messenger
2	גֹּ֫מֶא	rush|reed|papyrus
2	מָרַט	make smooth|bare|bald|scour|polish
2	הָֽ֫לְאָה	out there|onwards|further
2	??	??
2	קַוְקָו	might
2	בָּזָא	divide|cut through
2	חֹם	heat
2	צַח	dazzling|glowing|clear
2	נָשַׁת	be dry|parched
2	מָצוֹר	
2	קָמֵל	be decayed|be mouldy|decay
2	נָדַף	drive|drive asunder
2	אֱוִיל	foolish
2	אֵפוֹ	then
2	פִּנָּה	corner
2	קִיא	
2	תְּנוּפָה	a swinging|waving|wave-offering|offering
2	כְּנַ֫עַן	Canaan
2	נָגַף	strike|smite
2	אַשְׁדּוֹד	Ashdod
2	גָּלוּת	exile
2	עֶרְוָה	nakedness|pudenda
2	מַבָּט	expectation
2	נֶ֫גֶב	south-country|Negeb|south
2	צוּר	confine|bind|besiege
2	עָוָה	bend|twist
2	מָשַׁח	smear|anoint
2	קֶ֫שֶׁב	attentiveness
2	עֲרַב	desert-plateau|steppe
2	קָדַם	come|be in front|meet
2	כֹּ֫בֶד	
2	חִזָּיוֹן	vision
2	בָּרַח	go through|flee
2	אַשְׁפָּה	quiver
2	מִבְחָר	choicest|best
2	מָחָר	to-morrow|in time to come
2	עָטָה	grasp
2	צָנַף	wrap|wind up|together
2	רָחָב	wide|broad
2	מֶמְשָׁלָה	rule|dominion|realm
2	קָטָן	small|young|unimportant
2	נֵ֫בֶל	
2	תְּבוּאָה	product|revenue
2	סָ֫חַר	traffic|gain
2	עָשַׁק	oppress|wrong|extort
2	בחון	their siege-towers
2	עָרַר	strip oneself
2	מַפֵּלָה	
2	נָגַן	touch|play
2	אֶתְנַן	hire
2	סָ֫חַר	traffic|gain
2	אָצַר	lay up|store up
2	לָוָה	borrow
2	נָשָׁה	lend|become a creditor
2	בָּצִיר	vintage
2	זָמִיר	song
2	רָזִי	leanness|wasting
2	אֲרֻבָּה	lattice|window|sluice
2	פָּרַר	split|divide
2	נוּד	move to and fro|wander|shudder|shew grief
2	מַסְגֵּר	locksmith|smith|dungeon
2	לְבָנָה	moon
2	צָיוֹן	dryness|parched ground
2	שֶׁ֫מֶר	lees|dregs
2	מַסֵּכָה	woven stuff|web|covering
2	שָׂחָה	swim
2	מִשְׂגָּב	secure height|retreat
2	חֵל	rampart|fortress
2	יֵ֫צֶר	form|framing|purpose
2	מַעְגָּל	entrenchment|track
2	זֵ֫כֶר	remembrance|memorial
2	מוּסָר	discipline|chastening|correction
2	דָּלָה	door
2	לִוְיָתָן	serpent|dragon|leviathan
2	בָּרִיחַ	fleeing|as fugitives
2	תַּנִּין	serpent|dragon|sea-monster
2	חֶ֫מֶד	desire|delight
2	שָׁקָה	cause to drink water|give to drink
2	שָׁרַשׁ	deal with the roots
2	הֶ֫רֶג	slaughter
2	חָבַט	beat off|beat out
2	אַמִּיץ	mighty
2	שַׁד	breast
2	שַׁ֫יִט	rowing|whipping|lashing
2	כָּזָב	lie|falsehood|deceptive thing
2	מוֹסֵר	band|bond
2	חָרַשׁ	cut in|engrave|plough|devise
2	חָרוּץ	sharp|diligent
2	חָנָה	decline|bend down|encamp
2	חַג	festival-gathering|feast|pilgrim-feast
2	דַּק	thin|small|fine
2	פֶּתַע	suddenness
2	חָלַם	dream
2	שָׁקַק	run|run about|rush
2	עָצַם	shut the eyes
2	יָרֵא	
2	מַחְשָׁךְ	dark place
2	בָּאַשׁ	have a bad smell|stink
2	אֶפְעֶה	viper
2	עַ֫יִר	male ass
2	פֶּ֫רֶץ	bursting forth|breach
2	תֹּ֫רֶן	mast
2	פֶּ֫לֶג	channel|canal
2	יָבָל	watercourse|stream|conduit
2	לְחִי	jaw|cheek
2	גָּפְרִית	brimstone
2	נָבָל	foolish|senseless|ignoble|disgraceful|fool
2	כִּילַי	knave
2	חָסֵר	lack|need|be lacking|decrease
2	אֹמֶר	utterance|speech|word
2	אֹ֫סֵף	gathering
2	קוֹץ	thornbush|thorn
2	כַּרְמֶל	Carmel
2	לָעַג	mock|deride|stammer
2	פִּסֵּחַ	lame
2	חֵ֫רֶם	
2	דָּשֵׁן	be fat|grow fat
2	בָּצְרָה	
2	זֶ֫פֶת	pitch
2	מְלוּכָה	kingship|royalty
2	רָגַע	be at rest|repose
2	רְעוּת	fellow|woman
2	גִּילָה	rejoicing
2	אִלֵּם	dumb|unable to speak
2	שָׁרָב	
2	מַבּוּעַ	spring
2	רֵ֫בֶץ	place of|lying down|resting-|dwelling-place
2	יָגוֹן	grief|sorrow
2	עָשָׂר	ten
2	לָכִישׁ	
2	אָסָף	gatherer
2	נָקַב	pierce
2	עָרַב	take on pledge|give in pledge|exchange
2	יְהוּדִית	in Jewish|in the Jewish language
2	דָּגָן	corn|grain
2	סְפַרְוַ֫יִם	
2	גָּדַף	revile|blaspheme
2	עֵ֫שֶׂב	herb|herbage
2	רָעָה	pasture|tend|graze
2	שַׁ֫חַת	pit
2	נְכֹת	treasure
2	רָצָה	be pleased with|accept favourably
2	שָׂכָר	hire|wages
2	מָדַד	measure
2	תָּכַן	regulate|measure|estimate
2	מאזן	balances|scales
2	שַׁ֫חַק	dust|cloud
2	נָטַל	lift|bear
2	אוֹן	vigour|wealth
2	יָעֵף	weary|faint
2	עָצְמָה	might
2	שְׁפִי	bareness|smooth|bare|height
2	מוֹצָא	place|act of going forth|issue|export|source|spring
2	הֲדַס	myrtle
2	תִּדְהָר	elm
2	תְּאַשּׁוּר	box-tree
2	טִיט	mud|mire|clay
2	פִּשְׁתָּה	flax
2	כֵּהֶה	dim|dull|faint
2	יָחַל	wait|await
2	כֶּ֫לֶא	confinement|restraint|imprisonment|confinement|prison|garments of imprisonment
2	סוּג	move away|backslide
2	שָׁלַם	be in covenant of peace
2	חָבָא	withdraw|hide
2	מְשִׁסָּה	booty|plunder
2	זוּ	
2	מֵאֲשֶׁר	
2	יֵשׁ	being|substance|existence
2	יְשִׁימוֹן	waste|wilderness
2	גִּדּוּפִים	revilings|reviling words
2	יָצַק	pour|cast|flow
2	כָּנָה	betitle|title|give an epithet|cognomen
2	פֶּחָם	coal
2	תָּאַר	draw in outline|trace out
2	גֶּ֫שֶׁם	rain|shower
2	אָפָה	bake
2	צָלָה	roast
2	גַּחֶ֫לֶת	coal
2	כּ֫וֹרֶשׁ	Cyrus
2	הָדַר	swell|honour|adorn
2	נְחוּשָׁה	copper|bronze
2	מְחִיר	price|hire|placed in front|presented|offered
2	יְגִיעַ	toil|product
2	קָרַס	bend down|stoop|crouch
2	עָמַס	load|carry a load
2	שְׁכוֹל	bereavement|loss of children
2	כֶּ֫שֶׁף	sorcery
2	חֶ֫בֶר	company|association|spell
2	הָבַר	divide
2	לוּ	if|O that
2	בָּרַר	purify|select
2	עוּל	sucking child|suckling
2	צַר	narrow|tight
2	מַלְקוֹחַ	booty|prey
2	רָשַׁע	be wicked|act wickedly
2	עָשׁ	moth
2	קָדַח	be kindled|kindle
2	זֵק	missile|spark
2	גַּן	enclosure|garden
2	חָלַל	bore|pierce
2	תְּהוֹם	deep|sea|abyss
2	צָעָה	stoop|bend|incline
2	קֻבַ֫עַת	cup
2	תַּרְעֵלָה	reeling
2	חִנָּם	out of favour
2	תֹּ֫אַר	outline|form
2	מַכְאוֹב	pain
2	מָנָה	count|number|reckon|assign
2	עָצַב	hurt|pain|grieve
2	נֹחַ	Noah
2	שָׁבַר	buy grain
2	כָּזַב	lie|be a liar
2	שָׁפָל	low
2	נָחָה	lead|guide
2	גָּרַשׁ	drive out|cast out
2	רֶ֫שַׁע	wickedness
2	גָּאַל	defile
2	קוּר	thread|film
2	גשׁשׁ	feel with the hand|feel|stroke
2	סוּג	move away|backslide
2	מְעִיל	robe
2	צַד	side
2	שֹׁד	
2	נְחֹ֫שֶׁת	copper|bronze
2	אֵ֫בֶל	mourning
2	מִשְׁנֶה	double|copy|second
2	נָכַר	regard|recognize
2	חָתָן	daughter's husband|bridegroom
2	נֵ֫צַח	juice|blood|gore
2	מֹשֶׁה	Moses
2	זָלַל	shake
2	קָטַר	make sacrifices smoke
2	אָמֵן	verily|truly
2	חָרֵד	trembling
===========================
Total items in Isa below 100 was 1458
